PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
888.75,1.8694446351370275,574.25,1680.25,1187.0,512.0,6.9750000238419,62.27499961853,0.6261075278097894
831.0,1.0682926116418547,505.75,1892.75,1133.75,384.0,6.1000000238419,65.900001525879,0.6247536319724682
847.25,1.0224145989759525,501.25,1894.5,1154.75,394.0,6.2749999761581,64.97500038147,0.6232823211022999
927.0,1.8304312258349797,571.25,1684.75,1222.75,486.5,6.75,62.949999809265,0.6234275392144519
1090.5,4.359340996864498,730.25,1387.0,1360.75,748.25,6.4499999284744,65.075001716614,0.6316281144389537
1587.0,17.865586704833834,1235.5,896.5,1900.25,1400.25,7.3250000476837,63.14999961853,0.6499331393073879
1544.5,22.074162063223632,1353.0,767.25,2058.0,1587.75,9.2250000238419,56.199998855591,0.6560651189171942
1350.25,14.02701136675159,1117.5,912.0,1711.75,1237.0,13.224999904633,41.749999046326,0.6319501309937225
1262.75,11.645646559704057,1037.25,969.0,1598.25,1166.5,14.325000047684,38.449999809265,0.6243042942153901
1206.25,10.224662143952827,986.0,1034.5,1537.0,959.0,15.025000095367,36.5,0.6195323226057363
1251.5,11.039936039300839,1015.75,1007.5,1592.75,983.0,16.100000143051,34.474999427795,0.6261647401566796
1287.0,12.816446196415624,1077.5,948.75,1660.25,1060.75,16.275000572205,35.72500038147,0.6560306119627572
1352.75,14.173851177910128,1122.25,921.75,1740.0,1139.25,15.825000047684,37.02499961853,0.6609611395034868
1309.0,12.690568103372724,1073.25,954.0,1657.25,1112.25,15.874999761581,37.175000190735,0.6657285250911997
1274.0,11.738405416264687,1040.5,1005.75,1609.75,993.75,16.875000238419,34.349999427795,0.6549085143270723
1509.5,19.290974886272963,1276.5,812.25,1909.75,1409.5,15.149999856949,39.550000190735,0.6766265078085045
1525.25,18.226178291697384,1246.0,821.0,1846.75,1447.75,14.399999856949,43.425000190735,0.7084497598177374
1843.0,32.55627834707047,1609.75,624.0,2390.25,1886.5,12.875,50.525000572205,0.7478032188508966
1597.75,20.092943564494178,1299.0,752.0,1940.5,1626.75,12.149999856949,53.349999427795,0.7536202227825304
1483.5,14.321342422629458,1127.0,839.0,1723.0,1491.0,10.975000143051,59.125000953674,0.7739800033862854
1677.25,21.81286506943192,1346.0,740.5,2062.0,1657.0,9.6749999523163,64.624999046326,0.7770739425473616
1279.5,9.638999814518419,964.0,962.5,1543.5,1285.25,9.4500002861023,64.125,0.7597465282359432
1196.25,7.375139467546298,873.0,1071.25,1463.25,1144.25,9.1499998569489,63.900001525879,0.7422764129225364
1183.75,5.369604169687442,781.75,1176.25,1364.5,1042.75,8.7999999523163,63.924998283386,0.7256153712649386
1171.75,5.390103939543701,782.75,1178.5,1379.75,995.5,7.8000000715256,67.52499961853,0.7173121148941005
1147.0,6.199041963295953,821.0,1132.25,1411.75,991.5,7.0,71.075000762939,0.7157784693036635
978.25,2.577932199377853,624.75,1420.25,1274.25,819.25,8.2999999523163,63.574999809265,0.6981546204756909
1099.5,2.908548009422834,646.25,1406.25,1267.5,835.0,7.2000000476837,67.47500038147,0.6886721470838881
1112.25,5.136255828724421,770.25,1228.0,1408.5,939.75,6.3499999046326,71.89999961853,0.6931985587343715
1335.5,11.817138600992351,1043.25,935.25,1678.0,1191.75,6.450000166893,71.550001144409,0.6944754797176015
1408.3333333333,15.140161198407567,1153.0,830.33333333333,1776.6666666667,1411.0,9.5666666030884,59.666667938232,0.7123665611992754
1447.0,12.913063095907157,1080.75,868.5,1666.75,1465.0,12.375,51.175000190735,0.7334583850640767
1541.5,16.133508844949027,1183.75,808.25,1779.75,1582.5,15.649999856949,42.199999809265,0.7450937577774329
1451.25,14.019301019815009,1117.25,875.25,1679.25,1387.25,18.400000095367,33.824999809265,0.708963570176462
1328.25,12.279664077200536,1059.25,986.5,1599.5,1100.5,19.35000038147,31.275000095367,0.6950081047527402
1206.5,8.618412576532277,924.25,1087.75,1488.25,849.75,18.02499961853,34.800000190735,0.7126738741944919
1239.5,9.196566740238417,947.0,1049.0,1531.75,947.0,18.375,33.64999961853,0.704207020809635
1306.0,10.244887084344466,986.75,1004.0,1554.0,1078.0,17.625,35.10000038147,0.7012032509364389
1326.0,10.611844460473737,1000.25,975.5,1601.5,1083.75,16.675000190735,37.799999237061,0.7117364038435915
1472.75,15.452209964915284,1162.75,830.5,1779.0,1394.75,16.099999904633,41.02499961853,0.7451314943585404
1609.0,19.636784663917272,1286.25,757.5,1922.0,1611.5,15.825000047684,42.400000572205,0.7569143276676089
1610.75,19.202727916183612,1274.0,754.25,1915.0,1697.25,15.650000095367,44.10000038147,0.7786406550707863
1620.5,18.269310357149713,1247.25,762.0,1860.0,1885.5,15.325000047684,46.775000572205,0.8091244285768237
1444.25,13.14470430189378,1088.5,844.0,1747.5,1623.75,14.649999856949,48.625,0.8059694141072296
1418.0,10.873367154415865,1009.75,892.0,1603.0,1536.25,14.700000286102,49.275000572205,0.8193361244198358
1533.5,10.963457959141822,1013.0,888.5,1610.75,1534.75,13.949999809265,53.60000038147,0.8497717204331877
1483.5,11.86017851848332,1044.75,879.75,1624.25,1529.75,14.649999856949,51.5,0.8536231326791223
1366.75,8.624678823055866,924.5,952.5,1543.0,1337.0,12.549999952316,58.900000572205,0.8537400738793904
1344.0,9.737786456670193,967.75,920.5,1619.75,1278.25,11.649999856949,63.425000190735,0.8674492315744939
1129.5,5.191654203204007,773.0,1130.25,1451.75,1050.5,12.099999904633,61.100001335144,0.8603162131672637
1062.0,3.650423146324865,691.0,1271.5,1376.75,929.0,11.475000143051,63.10000038147,0.8532753834381319
1075.75,2.4813419346402656,618.25,1395.25,1333.0,872.25,11.599999904633,62.150000572205,0.8472636259100265
1028.25,2.4299844022774177,614.75,1383.5,1340.0,853.0,10.399999856949,67.649998664856,0.8529987302926639
1154.5,4.210510136054915,722.25,1224.75,1413.75,959.25,11.574999809265,62.674999237061,0.8530382230087753
1235.25,6.352276711074662,828.0,1055.25,1527.0,1093.25,12.424999952316,60.0,0.8627151273296463
1331.5,8.587110474608117,923.0,951.75,1613.75,1225.0,14.525000095367,53.074999809265,0.8727816223552813
1444.75,10.859535166937011,1009.25,878.25,1696.0,1355.25,16.875000476837,46.099999427795,0.8789310942666374
1415.5,10.659815662688954,1002.0,906.75,1676.5,1261.5,19.300000190735,38.25,0.8474048021414429
1281.25,7.540072456167103,880.0,1083.75,1525.0,980.0,21.174999713898,31.449999809265,0.7811957165002227
1207.25,7.5045987950378565,878.5,1103.5,1489.5,872.25,21.424999713898,30.199999809265,0.7615918767626616
1257.75,8.160112924625768,905.75,1081.25,1511.0,900.25,21.925000190735,28.950000286102,0.7524589545694458
1457.75,11.867358322901142,1045.0,973.75,1646.0,1098.5,22.224999904633,28.39999961853,0.7516273241188697
1437.75,12.033004745084428,1050.75,942.5,1667.5,1206.25,21.299999713898,30.75,0.7696154919144513
1477.75,12.163323306748472,1055.25,929.25,1670.75,1262.25,19.650000095367,36.699999809265,0.8307061318496992
1807.5,20.57171487732563,1312.25,753.25,1992.75,1697.75,18.374999523163,41.72500038147,0.8731957705577488
1898.0,23.142125805295404,1381.25,680.5,2102.75,1904.75,17.625,46.099999427795,0.9209535360575977
1559.5,14.720453409836011,1139.75,783.75,1817.5,1648.0,16.650000095367,49.575000762939,0.9319900473249648
1324.25,9.004199247323303,939.5,923.5,1587.0,1422.75,16.25,50.950000762939,0.9341472131622557
1348.75,8.83888507899354,933.0,933.0,1616.5,1348.75,14.725000143051,55.925000190735,0.9313856224921276
1238.75,7.3575603748787675,872.25,985.0,1546.5,1250.25,14.825000047684,54.675001144409,0.9163543254683045
1239.0,6.918207216219388,853.25,1010.25,1543.25,1173.75,14.049999952316,57.0,0.9094489367663466
1223.75,6.958191195775006,855.0,998.25,1565.75,1148.75,13.350000143051,61.349999427795,0.936085703142246
1078.25,4.429862930483551,734.0,1128.25,1486.75,1020.5,12.599999904633,63.474999427795,0.9230174218998716
1077.5,3.9959242929204266,710.5,1150.0,1467.5,1012.75,12.349999904633,65.35000038147,0.9351122865764487
1074.5,3.8659143375749494,703.25,1155.75,1463.75,1010.0,11.899999856949,67.449998855591,0.9375381769341324
1156.75,6.3853200900791585,829.5,1029.5,1584.0,1083.0,11.375,70.52499961853,0.9475162243381903
1314.0,9.685046806517573,965.75,896.75,1710.25,1234.75,11.324999809265,70.200000762939,0.940095096018487
1796.75,25.870457660998934,1451.0,652.0,2323.0,1679.5,12.400000095367,63.875000953674,0.9169546941482681
1961.25,36.69206253067248,1701.0,536.75,2665.25,2184.25,14.774999856949,54.324999809265,0.9076095360418625
1770.5,26.6360247644022,1470.0,621.5,2261.5,1973.0,17.400000095367,45.64999961853,0.8992981706467373
1563.5,20.11092309343549,1299.5,709.75,2029.0,1798.25,19.800000190735,38.525000572205,0.880059991386787
1430.0,14.096485799877708,1119.75,830.5,1783.25,1522.0,22.025000095367,34.050000190735,0.8903685188126028
1417.25,14.9257192296359,1146.25,829.5,1830.5,1404.0,23.324999809265,32.174999237061,0.9095992195673936
1400.25,15.436141471547911,1162.25,838.25,1828.5,1263.25,23.875,29.97500038147,0.8756585288124981
1317.25,12.09085021877653,1052.75,926.0,1706.75,1137.0,24.449999809265,28.900000095367,0.873591912397843
1317.75,11.524820242423965,1033.0,949.75,1675.0,1068.0,24.375,29.39999961853,0.8847617117200978
1445.25,14.759833471701361,1141.0,856.5,1823.5,1251.5,23.849999904633,31.325000762939,0.913735211108514
1917.0,32.14884367945396,1600.5,631.25,2447.0,1843.25,22.549999237061,35.375000953674,0.9546998207473483
2039.75,39.20233967931091,1754.25,542.25,2679.0,2122.25,20.425000667572,42.5,1.0086313341074233
1894.75,30.961305060452627,1573.25,565.0,2442.75,1991.5,18.275000095367,52.625000953674,1.0945180933132785
1594.5,19.895621463254436,1293.5,678.25,2057.5,1707.0,16.650000095367,57.375,1.0786268914239705
1438.5,15.31585504960172,1158.5,764.25,1856.25,1494.25,15.699999809265,60.150000572205,1.0653715549625937
1141.5,6.895403347240391,852.25,1008.25,1547.25,1164.25,15.250000238419,61.449998855591,1.0579554990778919
1303.6666666667,11.139929168771717,1019.3333333333,852.33333333333,1731.3333333333,1271.6666666667,14.066666603088,65.699999491374,1.049372403097042
1074.25,5.40550061636386,783.5,1097.75,1483.0,1039.75,14.825000047684,60.550001144409,1.0148194658330398
968.0,2.810688037123539,640.0,1319.5,1385.75,866.75,14.75,59.224999427795,0.9879081107816498
929.25,2.325061547147355,607.5,1375.5,1364.25,825.75,13.624999761581,62.050000190735,0.9635549956184191
941.0,2.5891783027743425,625.5,1315.75,1373.25,839.75,12.324999809265,66.150000572205,0.9450361951968503
937.0,2.0087426345174735,584.75,1411.5,1348.0,792.5,12.75,63.22500038147,0.9282898040213576
1017.0,3.4826893251173856,681.25,1245.75,1417.5,869.5,11.174999952316,68.47500038147,0.9081071231015929
1171.25,5.131232180692032,770.0,1161.75,1466.75,930.0,10.975000143051,66.5,0.8705229495981881
1541.0,16.17445704918363,1185.0,770.0,1888.75,1406.5,11.674999952316,63.650000572205,0.8719365877065632
1539.25,19.663493856394243,1287.0,697.5,2054.75,1507.0,13.625,56.299999237061,0.8742650471769098
1734.75,25.05515030336349,1430.5,628.25,2211.0,1843.25,17.824999332428,42.875,0.8672254631723162
1571.0,20.003148782861153,1296.5,730.0,1972.75,1729.0,21.449999809265,33.324999332428,0.8416712958240697
1451.75,18.347057576589474,1249.5,775.5,1868.25,1583.25,24.375,27.35000038147,0.8230691655452694
1579.0,22.308582975669996,1359.25,724.0,1997.75,1670.75,25.250000476837,26.075000286102,0.8263807552458209
1466.25,20.444779979264574,1308.75,772.5,1897.0,1491.25,25.825000286102,23.150000095367,0.7589369630881299
1279.75,14.610427960363092,1136.25,892.75,1675.25,1239.75,27.0,20.200000286102,0.7093615130294146
1407.0,16.553254344130867,1196.5,905.25,1758.75,1313.0,28.249999523163,18.574999809265,0.7013857388336394
1388.75,15.78318309681854,1173.0,898.25,1739.0,1363.25,27.974999904633,19.10000038147,0.709825085363188
1447.25,17.83994777641898,1234.75,858.75,1778.0,1295.75,23.900000095367,25.699999809265,0.7518910408124666
1551.0,19.09705933715707,1271.0,800.25,1874.5,1432.25,21.349999904633,34.77499961853,0.8729931333855647
1473.5,15.766968720541028,1172.5,854.25,1776.0,1431.75,20.425000190735,36.675000190735,0.870389489318189
1799.5,24.877671870607216,1426.0,700.0,2105.5,2033.5,19.025000095367,41.349999427795,0.9007307308826996
1379.25,13.529604730694471,1101.25,817.5,1710.0,1601.75,17.925000190735,45.900000572205,0.9341860450216591
1200.5,9.087345626567226,942.75,935.0,1559.75,1361.75,16.700000286102,48.925000190735,0.9226499255272292
1204.75,8.630947011140279,924.75,922.0,1546.5,1314.25,15.524999856949,52.925000190735,0.9271282297880028
1071.5,5.415775467693622,784.0,1065.5,1441.75,1113.75,15.475000143051,51.875,0.9058752804047421
997.75,4.050256979222614,713.5,1169.25,1383.25,991.5,14.125,55.575000762939,0.8909558056211343
933.25,2.5816785814911887,625.0,1291.5,1331.5,883.75,13.050000190735,57.900000572205,0.8666330082051409
882.75,1.8989345905963815,576.5,1396.0,1303.25,808.25,12.650000333786,57.900000572205,0.8446603528823093
868.75,1.6068282575436197,553.5,1459.5,1267.75,667.0,11.824999809265,58.025000572205,0.8026319321159456
890.75,1.8956482143938895,576.25,1416.5,1289.25,733.0,11.900000095367,57.39999961853,0.7978457040872352
1172.75,7.486888715241108,877.75,1038.0,1556.25,1051.75,9.9000000953674,65.199999809265,0.7956455570632858
1587.25,21.358791467770352,1333.75,702.25,1998.75,1533.5,11.125,60.200000762939,0.7957756867981807
1851.5,36.44841296784668,1695.75,552.75,2535.25,1931.0,14.124999761581,50.024998664856,0.8019804174284915
1521.5,21.266624095947368,1331.25,702.5,2025.75,1733.75,17.699999809265,40.099999427795,0.8048291453438373
1438.25,15.387978763390306,1160.75,818.5,1781.5,1595.0,21.10000038147,33.425000190735,0.8264862161367829
1393.25,12.49907422494975,1066.75,905.0,1654.25,1489.75,24.300000190735,28.275000572205,0.8471276904737085
1452.0,15.108309746474148,1152.0,860.5,1747.0,1507.5,25.575000286102,25.550000190735,0.8253948829277935
1389.25,13.73529005407188,1108.0,886.5,1711.5,1334.0,25.85000038147,25.900000095367,0.8503393425785896
1207.0,10.434474065314543,993.75,1013.0,1519.5,1044.75,26.824999809265,18.699999809265,0.6500177450710016
1365.25,15.164068552106674,1153.75,939.5,1678.5,1221.25,29.275000095367,15.750000238419,0.6308904544623257
1247.0,12.308823018501508,1060.25,1032.0,1524.75,1068.5,28.5,14.900000095367,0.5708019092283132
1556.75,26.95102501389812,1477.75,793.0,1980.5,1568.5,25.85000038147,15.950000286102,0.5236645833000759
1972.5,38.39324611075341,1737.25,616.75,2413.75,2305.5,23.125,26.5,0.7402606104103562
1974.75,35.103631278136504,1666.5,596.75,2415.5,2358.5,20.52499961853,38.249999046326,0.9133141768209518
1794.75,27.24713082655587,1485.0,652.5,2174.0,2050.0,19.050000190735,42.60000038147,0.9293877038696484
1443.75,15.04469265761016,1150.0,769.5,1726.5,1726.5,17.150000095367,44.125000953674,0.855830709685321
1488.0,15.71027436796261,1170.75,731.0,1777.5,1705.0,16.025000095367,50.924999237061,0.9205987579699731
1371.25,12.972673346205386,1082.75,795.75,1668.75,1550.5,14.799999952316,53.924999237061,0.9023544874899323
1160.75,8.123422119877722,904.25,946.75,1502.0,1240.25,14.274999856949,55.449999809265,0.8974730609108261
1064.25,5.477599159348292,787.0,1056.75,1407.0,1115.0,14.75,52.074999809265,0.8686418772067029
970.25,3.5812024590957425,687.0,1195.5,1350.5,968.5,13.875,53.875,0.8500589031339439
954.0,2.884931454505132,644.75,1260.25,1334.0,924.75,11.599999904633,61.924999237061,0.8441962816575157
930.5,2.548044692762577,622.75,1293.25,1306.5,827.75,12.0,58.85000038147,0.8233024519061931
938.0,2.971926292666244,650.25,1251.25,1332.5,893.0,10.949999809265,62.074999809265,0.8112765628062703
1166.25,7.664791387485363,885.25,1005.25,1550.5,1075.0,10.575000047684,63.25,0.8066818457709178
1643.0,23.256799559382376,1384.25,667.0,2093.75,1610.25,11.475000143051,60.025000572205,0.8116934242390748
1934.0,35.790570713856724,1681.5,540.5,2468.25,2050.5,14.275000333786,50.575000762939,0.8185699237552145
1616.5,21.31268654106716,1332.5,685.75,2010.0,1818.5,17.849999904633,40.52499961853,0.8209643334545565
1472.75,14.305786381113023,1126.5,830.5,1752.0,1567.75,20.800000667572,34.449999809265,0.8364562599842863
1378.5,12.521106305109699,1067.5,898.75,1662.5,1373.5,23.849999904633,28.174999713898,0.8218511950371455
1385.25,12.192364229470941,1056.25,891.0,1648.0,1267.5,24.150000095367,28.675000190735,0.8514933610951715
1378.75,13.092244786448635,1086.75,901.25,1660.25,1143.5,25.150000572205,24.85000038147,0.7829250121204008
1321.6666666667,14.373247939096442,1128.6666666667,933.66666666667,1639.3333333333,1109.3333333333,27.03333346049,17.833333333333,0.6274693274133316
1495.75,16.835634342955675,1205.0,822.0,1766.5,1347.25,27.125000476837,23.124999523163,0.8180144786395258
1408.75,14.453859645603398,1131.25,873.0,1688.5,1205.75,25.800000190735,23.925000190735,0.7831929181625135
1512.75,21.515865798889894,1338.0,764.25,1956.5,1397.0,23.049999713898,26.77499961853,0.7445933183512644
1667.0,26.403335889246012,1464.25,683.25,2117.75,1588.25,20.724999904633,31.125,0.7522865185760392
1666.75,25.960619817995106,1453.25,683.5,2051.0,1568.5,18.599999904633,36.175000190735,0.7676391782873102
1430.25,14.142883364271057,1121.25,814.0,1731.5,1321.5,16.049999713898,48.425000190735,0.8767802411169491
1333.25,10.305664104042567,989.0,885.25,1620.75,1194.0,14.450000047684,57.775000572205,0.9455578282061462
1261.5,8.276765149047742,910.5,948.25,1545.25,1061.5,13.050000190735,64.175000190735,0.9605556635099728
1287.25,8.92137891672246,936.25,918.0,1606.0,1040.0,11.974999666214,69.699998855591,0.9735189395480225
1134.25,6.61866637230466,840.0,1021.25,1501.25,917.0,11.949999809265,71.10000038147,0.9914705590149329
998.75,3.5941382910062885,687.75,1228.5,1380.25,593.5,12.525000095367,69.299999237061,1.0028708448617707
960.75,2.5294405041814083,621.5,1381.5,1300.75,430.25,12.525000095367,67.499998092651,0.9768222346407011
933.75,1.7949775333901974,568.5,1439.75,1280.25,397.0,12.324999809265,67.650001525879,0.9664656008172544
912.75,1.2686021115564372,524.5,1619.75,1260.25,370.0,12.450000047684,66.800001144409,0.9620368804375885
969.25,2.314320289312677,606.75,1372.5,1323.75,438.0,12.349999666214,66.300001144409,0.9487061110318187
1181.5,6.731036454520945,845.0,1054.0,1539.0,704.25,12.424999713898,64.89999961853,0.9331701762499358
1740.25,22.799555706920934,1372.25,670.75,2144.25,1475.75,13.025000095367,61.625000953674,0.9209105293356814
1819.25,31.318823179095414,1581.5,574.5,2455.5,1715.5,13.600000143051,58.825000762939,0.9120177831269436
1427.0,19.238006003954073,1275.0,700.5,1980.25,1398.0,13.899999856949,57.14999961853,0.9031710369226136
1389.5,16.363388395708625,1190.75,758.75,1878.75,1267.5,14.474999904633,54.400000572205,0.8917360162277309
1283.0,14.019301019815009,1117.25,813.0,1751.0,1188.25,15.475000143051,50.074999809265,0.8744424962599583
1303.5,15.259858728740529,1156.75,793.0,1800.5,1170.5,16.124999761581,47.574999809265,0.8654551208004385
1364.0,16.72742509453297,1201.75,770.75,1875.0,1250.25,16.275000095367,47.050000190735,0.8639954979898178
1409.75,19.000414929848503,1268.25,724.25,1956.5,1344.0,16.39999961853,47.499999046326,0.8791182025620105
1476.0,19.414810317786973,1280.0,708.0,1954.5,1378.0,16.050000190735,50.22500038147,0.9093709672599519
1522.0,20.863108493812085,1320.25,689.75,2005.25,1435.25,16.0,50.650000572205,0.9141909286776635
1441.75,20.16490280922038,1301.0,704.0,1952.25,1372.25,15.849999904633,50.27499961853,0.8989088581931544
1469.0,21.74774817937002,1344.25,677.25,1996.75,1471.0,15.475000143051,50.625,0.8840469603949893
1467.25,19.841950486357188,1292.0,697.5,1942.0,1438.75,15.424999952316,51.449999809265,0.8956257084874374
1420.5,16.744053307157127,1202.25,747.5,1854.0,1428.5,15.200000047684,53.124999046326,0.9117445852537478
1175.0,9.145099271304806,945.0,903.75,1603.5,1080.5,14.700000047684,57.574999809265,0.9573470511734334
1215.0,8.301413416761816,911.5,947.75,1546.75,993.0,14.174999952316,58.324999809265,0.9380218920355338
1126.75,5.79119163455987,802.0,1064.0,1446.5,837.0,13.775000095367,57.949999809265,0.908543705377997
1090.25,5.191654203204007,773.0,1105.25,1428.5,761.0,13.899999856949,55.949999809265,0.8842068185625946
1017.0,4.1231866000360915,717.5,1181.75,1382.25,650.25,13.874999761581,55.550000190735,0.8764876383029188
997.25,3.410629499321059,677.0,1252.25,1358.5,590.75,13.824999809265,55.10000038147,0.8666203794544741
944.75,2.908548009422834,646.25,1308.0,1331.5,505.0,13.799999952316,54.60000038147,0.8573882875662029
955.75,3.149209600499938,661.25,1259.75,1350.5,518.0,13.625000238419,55.125,0.8560188652298616
966.25,2.5294405041814083,621.5,1316.75,1342.25,570.75,13.574999809265,58.97500038147,0.912884475483259
1064.0,4.307931854750126,727.5,1160.5,1461.25,842.0,13.450000047684,58.35000038147,0.8960236853936431
1299.75,8.883264240647636,934.75,902.25,1623.0,1144.75,13.75,58.025000572205,0.9082698441017566
1348.0,10.543474253928526,997.75,833.75,1689.0,1218.25,14.599999904633,53.050000190735,0.8765311454943677
1424.5,12.521106305109699,1067.5,776.25,1764.0,1341.0,15.025000095367,52.324999809265,0.8881377715665386
1473.75,12.330711570529866,1061.0,767.5,1768.25,1405.5,15.400000095367,52.050000190735,0.9046428918901228
1489.75,11.688419353879642,1038.75,782.25,1756.75,1421.5,16.250000476837,49.950000762939,0.9158126537101688
1494.75,11.724114404886208,1040.0,808.75,1735.0,1373.0,17.14999961853,47.850001335144,0.9280792861009488
1375.5,9.338736657793214,952.5,899.5,1636.25,1153.25,19.049999713898,42.949999809265,0.9370234783049988
1304.75,7.6350173007290705,884.0,980.0,1573.25,927.25,19.500000476837,42.25,0.9475796380281803
1282.5,6.714129541810949,844.25,1035.5,1538.75,766.25,19.500000476837,42.324999809265,0.9492617277823937
1392.25,9.724590097455225,967.25,929.75,1648.75,941.25,19.050000190735,43.799999237061,0.9555676139883592
1452.25,12.389162076428056,1063.0,855.5,1774.25,1146.0,18.474999427795,46.27499961853,0.9744157935222261
1633.0,16.644389712822854,1199.25,734.0,1918.5,1416.5,17.375000476837,51.64999961853,1.0159160208541784
1624.5,16.37162401440561,1191.0,732.75,1885.0,1442.0,17.099999904633,51.275000572205,0.9914149198779423
1534.5,13.73529005407188,1108.0,785.25,1819.5,1323.25,16.424999713898,53.750000953674,0.9963505495820641
1322.5,9.883449559735752,973.25,863.75,1712.25,1125.0,16.22500038147,55.35000038147,1.0132297406425828
1309.0,8.940462338273536,937.0,904.75,1671.5,1035.5,15.924999952316,57.650000572205,1.035643695780281
1455.5,10.577635806722439,999.0,835.0,1713.75,1202.25,15.724999904633,58.599999427795,1.0395524144223816
1299.5,7.351704652120824,872.0,940.5,1577.0,1054.25,15.125,60.875,1.0398134971272617
1202.5,6.242660502363154,823.0,1003.75,1525.5,903.0,15.575000047684,56.624999046326,0.9950738671065907
1194.75,6.529351622974581,836.0,987.0,1554.25,884.5,15.200000047684,57.925000190735,0.9941234112526041
1116.75,5.79119163455987,802.0,1028.5,1538.75,817.75,15.375,57.75,1.0021288587677117
1061.75,3.9959242929204266,710.5,1135.75,1460.75,700.0,14.900000095367,60.550000190735,1.0196493691425061
947.0,2.1303704321580987,593.66666666667,1300.0,1390.0,580.33333333333,14.46666653951,62.966665903727,1.0316166826993762
1065.0,3.585512193579881,687.25,1142.5,1492.25,814.5,14.150000095367,66.200002670288,1.062981061198427
1154.5,4.429862930483551,734.0,1061.75,1528.0,1035.0,14.474999904633,65.299999237061,1.0704110398315458
1220.25,5.364484431415103,781.5,995.75,1559.75,1067.25,15.299999952316,62.125000953674,1.0729579562585787
